DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt
181925,181925,0.500000,UT,,,00:14:18 22-Dec-2019,,1,-25.4972,-48.4294,,,,,30908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:54:30 22-Dec-2019,,A,-25.4896,-48.4266,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,00:54:48 22-Dec-2019,00:54:45 22-Dec-2019,-2,A,-25.4896,-48.4266,CRC,,,,30915,3.400,,,26.15,,,,,,,,,,,,,,172,55,238,,,,,,,,9,,,,84
181925,181925,0.500000,UT,1.00a,,00:55:00 22-Dec-2019,,A,-25.4896,-48.4266,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:14:14 22-Dec-2019,,1,-25.4905,-48.4290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:14:29 22-Dec-2019,,1,-25.4905,-48.4290,,,,,,,,,25.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:16:35 22-Dec-2019,,1,-25.4905,-48.4290,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:59:57 22-Dec-2019,,A,-25.4730,-48.4104,,,,,,,,,25.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:00:13 22-Dec-2019,,A,-25.4730,-48.4104,,,,,26834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:08:17 22-Dec-2019,,B,-25.4850,-48.4127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:15:09 22-Dec-2019,,B,-25.4803,-48.3927,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:21:20 22-Dec-2019,,B,-25.4803,-48.3927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,21:18:06 22-Dec-2019,,B,-25.4813,-48.4000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:57:21 22-Dec-2019,,A,-25.4838,-48.4351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:06:06 22-Dec-2019,,A,-25.4838,-48.4351,,,,,31142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:49:28 22-Dec-2019,,B,-25.4831,-48.4577,,,,,,,,,25.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:28:38 23-Dec-2019,,B,-25.4831,-48.4639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:28:56 23-Dec-2019,,0,-25.5083,-48.4396,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:29:11 23-Dec-2019,,0,-25.5083,-48.4396,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:29:27 23-Dec-2019,,0,-25.5083,-48.4396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:29:42 23-Dec-2019,,0,-25.5083,-48.4396,,,,,,,,,26.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:29:57 23-Dec-2019,,0,-25.5083,-48.4396,,,,,31201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:30:12 23-Dec-2019,,0,-25.5083,-48.4396,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:00:02 23-Dec-2019,,B,-25.5779,-48.4836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:06:32 23-Dec-2019,,B,-25.4950,-48.4364,,,,,31386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:49:10 23-Dec-2019,,B,-25.4897,-48.4290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:50:16 23-Dec-2019,,B,-25.4897,-48.4290,,,,,,,,,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:22:09 23-Dec-2019,,0,-25.4832,-48.4320,,,,,31428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:22:31 23-Dec-2019,,0,-25.4832,-48.4320,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,22:22:56 23-Dec-2019,,0,-25.4832,-48.4320,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:23:11 23-Dec-2019,,0,-25.4832,-48.4320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:23:39 23-Dec-2019,,0,-25.4832,-48.4320,,,,,,,,,26.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:54:45 23-Dec-2019,,0,-25.4901,-48.4323,,,,,31438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,22:55:31 23-Dec-2019,,0,-25.4901,-48.4323,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:55:46 23-Dec-2019,,0,-25.4901,-48.4323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:08:17 24-Dec-2019,,0,-25.5003,-48.4247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:08:32 24-Dec-2019,,0,-25.5003,-48.4247,,,,,,,,,26.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:09:03 24-Dec-2019,,0,-25.5003,-48.4247,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:26:49 24-Dec-2019,,B,-25.4928,-48.4345,,,,,,,,,26.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,21:36:32 24-Dec-2019,,2,-25.4867,-48.4346,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:38:07 24-Dec-2019,,2,-25.4867,-48.4346,,,,,,,,,27.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:38:50 24-Dec-2019,,2,-25.4867,-48.4346,,,,,31668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:41:43 24-Dec-2019,,2,-25.4867,-48.4346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:44:12 24-Dec-2019,,2,-25.4867,-48.4346,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,21:49:16 24-Dec-2019,,B,-25.4863,-48.4368,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:50:09 24-Dec-2019,,B,-25.4863,-48.4368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:28:54 24-Dec-2019,,A,-25.4914,-48.4368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:29:10 24-Dec-2019,,A,-25.4914,-48.4368,,,,,,,,,26.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:30:09 24-Dec-2019,,A,-25.4914,-48.4368,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,00:08:43 25-Dec-2019,00:08:41 25-Dec-2019,-1,0,-25.4936,-48.4190,CRC,,,,31715,3.400,,,26.50,,,,,,,,,,,,,,127,54,162,,,,,,,,9,,,,86
181925,181925,0.500000,UT,,,00:08:56 25-Dec-2019,,0,-25.4936,-48.4190,,,,,31716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:09:27 25-Dec-2019,,0,-25.4936,-48.4190,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,00:11:22 25-Dec-2019,,0,-25.4936,-48.4190,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:16:05 25-Dec-2019,,A,-25.4835,-48.4433,,,,,31731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:16:42 25-Dec-2019,,A,-25.4835,-48.4433,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:33:16 25-Dec-2019,,B,-25.4832,-48.4435,,,,,,,,,26.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:51:39 25-Dec-2019,,A,-25.4866,-48.4385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:51:54 25-Dec-2019,,A,-25.4866,-48.4385,,,,,,,,,26.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:52:09 25-Dec-2019,,A,-25.4866,-48.4385,,,,,31743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:29:19 25-Dec-2019,,A,-25.4972,-48.4444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:29:34 25-Dec-2019,,A,-25.4972,-48.4444,,,,,,,,,26.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:29:49 25-Dec-2019,,A,-25.4972,-48.4444,,,,,31749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:08:09 25-Dec-2019,,B,-25.5162,-48.4361,,,,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,13:12:38 25-Dec-2019,,B,-25.5162,-48.4361,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:20:24 25-Dec-2019,,2,-25.4872,-48.4303,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,21:21:39 25-Dec-2019,,2,-25.4872,-48.4303,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:22:45 25-Dec-2019,,2,-25.4872,-48.4303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:23:55 25-Dec-2019,,2,-25.4872,-48.4303,,,,,,,,,27.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:27:05 25-Dec-2019,,2,-25.4872,-48.4303,,,,,31980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:29:03 25-Dec-2019,,2,-25.4872,-48.4303,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:04:08 25-Dec-2019,,B,-25.4889,-48.4291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:17:34 26-Dec-2019,,B,-25.5118,-48.4571,,,,,32199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:17:49 26-Dec-2019,,B,-25.5118,-48.4571,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:30:34 26-Dec-2019,,A,-25.4757,-48.4187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:30:57 26-Dec-2019,,A,-25.4757,-48.4187,,,,,,,,,27.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:54:54 27-Dec-2019,,A,-25.4789,-48.4210,,,,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,00:55:10 27-Dec-2019,,A,-25.4789,-48.4210,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:00:13 27-Dec-2019,,B,-25.5075,-48.4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:52:55 27-Dec-2019,,B,-25.4856,-48.4333,,,,,,,,,27.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:37:04 28-Dec-2019,,2,-25.4887,-48.4324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:37:35 28-Dec-2019,,2,-25.4887,-48.4324,,,,,32512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:37:59 28-Dec-2019,,2,-25.4887,-48.4324,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,00:39:01 28-Dec-2019,,2,-25.4887,-48.4324,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:49:37 28-Dec-2019,,A,-25.4891,-48.4309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:50:02 28-Dec-2019,,A,-25.4891,-48.4309,,,,,,,,,27.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:50:19 28-Dec-2019,,A,-25.4891,-48.4309,,,,,32518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:35:43 28-Dec-2019,,B,-25.4898,-48.4304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:36:01 28-Dec-2019,,B,-25.4898,-48.4304,,,,,,,,,27.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,19:49:42 28-Dec-2019,,B,-25.4993,-48.4188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:47:38 28-Dec-2019,,B,-25.4967,-48.4260,,,,,32751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:24:06 28-Dec-2019,,B,-25.4858,-48.4390,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,22:27:23 28-Dec-2019,,A,-25.4866,-48.4423,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:27:54 28-Dec-2019,,A,-25.4866,-48.4423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:28:09 28-Dec-2019,,A,-25.4866,-48.4423,,,,,,,,,27.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:22:40 29-Dec-2019,,1,-25.4860,-48.4153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:23:20 29-Dec-2019,,1,-25.4860,-48.4153,,,,,,,,,28.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:23:55 29-Dec-2019,,1,-25.4860,-48.4153,,,,,32850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:24:34 29-Dec-2019,,1,-25.4860,-48.4153,,,,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,13:25:19 29-Dec-2019,,1,-25.4860,-48.4153,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:27:04 29-Dec-2019,,B,-25.4944,-48.4264,,,,,1373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,20:41:07 29-Dec-2019,,B,-25.4879,-48.4255,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:55:14 29-Dec-2019,,A,-25.4876,-48.4401,,,,,33043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:05:58 29-Dec-2019,,B,-25.4878,-48.4424,,,,,33069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:23:08 30-Dec-2019,,B,-25.4891,-48.4358,,,,,33230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,20:28:43 30-Dec-2019,,B,-25.4891,-48.4358,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:01:39 30-Dec-2019,,B,-25.4853,-48.4392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:08:44 30-Dec-2019,,A,-25.4879,-48.4359,,,,,,,,,28.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:09:42 30-Dec-2019,,A,-25.4879,-48.4359,,,,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,22:11:09 30-Dec-2019,,A,-25.4879,-48.4359,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,23:21:27 30-Dec-2019,23:21:25 30-Dec-2019,-1,A,-25.4904,-48.4383,CRC,,,,33290,3.400,,,28.30,,,,,,,,,,,,,,99,50,130,,,,,,,,0,,,,79
181925,181925,0.500000,UT,,,23:23:29 30-Dec-2019,,A,-25.4904,-48.4383,,,,,,,,,28.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:23:45 30-Dec-2019,,A,-25.4904,-48.4383,,,,,33293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:58:27 30-Dec-2019,,A,-25.4901,-48.4396,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,23:58:43 30-Dec-2019,,A,-25.4901,-48.4396,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:58:58 30-Dec-2019,,A,-25.4901,-48.4396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:04:22 31-Dec-2019,,A,-25.4939,-48.4422,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:04:37 31-Dec-2019,,A,-25.4939,-48.4422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:04:55 31-Dec-2019,,A,-25.4939,-48.4422,,,,,,,,,28.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:35:55 31-Dec-2019,,A,-25.4886,-48.4396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:36:10 31-Dec-2019,,A,-25.4886,-48.4396,,,,,,,,,28.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:36:25 31-Dec-2019,,A,-25.4886,-48.4396,,,,,33326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:06:22 31-Dec-2019,,B,-25.4874,-48.4386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:00:59 31-Dec-2019,,A,-25.4887,-48.4315,,,,,,,,,28.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:03:37 31-Dec-2019,,A,-25.4887,-48.4315,,,,,33350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:04:34 31-Dec-2019,,A,-25.4887,-48.4315,,,,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,13:24:56 31-Dec-2019,,B,-25.4957,-48.4289,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:27:12 31-Dec-2019,,B,-25.4957,-48.4289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,19:55:37 31-Dec-2019,,B,-25.4855,-48.4329,,,,,,,,,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,20:14:19 31-Dec-2019,,B,-25.4827,-48.4340,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,21:52:25 31-Dec-2019,,0,-25.4914,-48.4218,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:53:17 31-Dec-2019,,0,-25.4914,-48.4218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:53:53 31-Dec-2019,,0,-25.4914,-48.4218,,,,,,,,,28.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:53:52 31-Dec-2019,,3,-25.4864,-48.4320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:57:29 31-Dec-2019,,3,-25.4864,-48.4320,,,,,,,,,28.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:59:00 31-Dec-2019,,3,-25.4864,-48.4320,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,23:00:54 31-Dec-2019,,3,-25.4864,-48.4320,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:01:14 01-Jan-2020,,B,-25.4825,-48.4289,,,,,33610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:48:33 01-Jan-2020,,0,-25.4909,-48.4748,,,,,33808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:48:56 01-Jan-2020,,0,-25.4909,-48.4748,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,21:49:21 01-Jan-2020,,0,-25.4909,-48.4748,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:51:01 01-Jan-2020,,0,-25.4909,-48.4748,,,,,,,,,28.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:35:59 01-Jan-2020,,B,-25.4909,-48.4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:36:15 01-Jan-2020,,B,-25.4909,-48.4778,,,,,,,,,28.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:08:25 02-Jan-2020,,B,-25.4842,-48.4536,,,,,33851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:22:31 02-Jan-2020,,B,-25.4897,-48.4792,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:29:41 02-Jan-2020,,A,-25.4797,-48.4700,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:34:54 02-Jan-2020,,A,-25.4797,-48.4700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:32:23 02-Jan-2020,,A,-25.4875,-48.4330,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,21:35:53 02-Jan-2020,,A,-25.4875,-48.4330,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,22:00:32 02-Jan-2020,,2,-25.4893,-48.4334,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:01:12 02-Jan-2020,,2,-25.4893,-48.4334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:03:31 02-Jan-2020,,2,-25.4893,-48.4334,,,,,,,,,28.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:04:57 02-Jan-2020,,2,-25.4893,-48.4334,,,,,34069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:28:17 03-Jan-2020,,A,-25.4898,-48.4403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:28:48 03-Jan-2020,,A,-25.4898,-48.4403,,,,,34106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:29:03 03-Jan-2020,,A,-25.4898,-48.4403,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:38:22 03-Jan-2020,,B,-25.4885,-48.4387,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,21:38:38 03-Jan-2020,,B,-25.4885,-48.4387,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
