DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
Green,142706,,Transmission,Mk10,1,22:37:40 26-Mar-2017,22:37:50 26-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,22:37:50 26-Mar-2017,23:40:30 26-Mar-2017,Dive,1,Square,2.0,2.0,3759,3761,,
Green,142706,,Transmission,Mk10,1,23:40:30 26-Mar-2017,23:40:40 26-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,23:40:40 26-Mar-2017,23:48:30 26-Mar-2017,Dive,1,Square,2.5,2.5,469,471,,
Green,142706,,Transmission,Mk10,1,23:48:30 26-Mar-2017,23:48:40 26-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,23:48:40 26-Mar-2017,00:33:00 27-Mar-2017,Dive,1,Square,3.0,3.0,2659,2661,,
Green,142706,,Transmission,Mk10,1,00:33:00 27-Mar-2017,00:33:10 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,2,02:06:00 27-Mar-2017,04:11:00 27-Mar-2017,Message,10,,,,7490.000000,7510.000000,,
Green,142706,,Transmission,Mk10,2,02:06:00 27-Mar-2017,02:17:30 27-Mar-2017,Dive,1,Square,3.0,3.0,689,691,,
Green,142706,,Transmission,Mk10,2,02:17:30 27-Mar-2017,02:17:40 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,2,02:17:40 27-Mar-2017,03:15:40 27-Mar-2017,Dive,1,Square,3.0,3.0,3479,3481,,
Green,142706,,Transmission,Mk10,2,03:15:40 27-Mar-2017,03:16:00 27-Mar-2017,Surface,,,,,19,21,20,0
Green,142706,,Transmission,Mk10,2,03:16:00 27-Mar-2017,03:41:40 27-Mar-2017,Dive,1,Square,2.5,2.5,1539,1541,,
Green,142706,,Transmission,Mk10,2,03:41:40 27-Mar-2017,03:41:50 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,2,03:41:50 27-Mar-2017,03:56:00 27-Mar-2017,Dive,1,Square,3.0,3.0,849,851,,
Green,142706,,Transmission,Mk10,2,03:56:00 27-Mar-2017,03:56:20 27-Mar-2017,Surface,,,,,19,21,20,0
Green,142706,,Transmission,Mk10,2,03:56:20 27-Mar-2017,04:09:50 27-Mar-2017,Dive,1,Square,2.5,2.5,809,811,,
Green,142706,,Transmission,Mk10,2,04:09:50 27-Mar-2017,04:11:00 27-Mar-2017,Surface,,,,,69,71,41,29
Green,142706,,Transmission,Mk10,1,05:19:00 27-Mar-2017,06:25:50 27-Mar-2017,Message,10,,,,4000.000000,4020.000000,,
Green,142706,,Transmission,Mk10,1,05:19:00 27-Mar-2017,05:30:30 27-Mar-2017,Dive,1,Square,2.0,2.0,689,691,,
Green,142706,,Transmission,Mk10,1,05:30:30 27-Mar-2017,05:31:40 27-Mar-2017,Surface,,,,,69,71,32,38
Green,142706,,Transmission,Mk10,1,05:31:40 27-Mar-2017,05:56:10 27-Mar-2017,Dive,1,Square,2.0,2.0,1469,1471,,
Green,142706,,Transmission,Mk10,1,05:56:10 27-Mar-2017,05:56:40 27-Mar-2017,Surface,,,,,29,31,30,0
Green,142706,,Transmission,Mk10,1,05:56:40 27-Mar-2017,06:02:40 27-Mar-2017,Dive,1,Square,2.0,2.0,359,361,,
Green,142706,,Transmission,Mk10,1,06:02:40 27-Mar-2017,06:02:50 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,06:02:50 27-Mar-2017,06:14:50 27-Mar-2017,Dive,1,Square,2.0,2.0,719,721,,
Green,142706,,Transmission,Mk10,1,06:14:50 27-Mar-2017,06:15:00 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,06:15:00 27-Mar-2017,06:25:20 27-Mar-2017,Dive,1,Square,2.0,2.0,619,621,,
Green,142706,,Transmission,Mk10,1,06:25:20 27-Mar-2017,06:25:50 27-Mar-2017,Surface,,,,,29,31,30,0
Green,142706,,Transmission,Mk10,1,06:26:00 27-Mar-2017,07:18:30 27-Mar-2017,Message,10,,,,3140.000000,3160.000000,,
Green,142706,,Transmission,Mk10,1,06:26:00 27-Mar-2017,06:36:20 27-Mar-2017,Dive,1,Square,2.0,2.0,619,621,,
Green,142706,,Transmission,Mk10,1,06:36:20 27-Mar-2017,06:36:50 27-Mar-2017,Surface,,,,,29,31,20,10
Green,142706,,Transmission,Mk10,1,06:36:50 27-Mar-2017,06:48:30 27-Mar-2017,Dive,1,Square,2.0,2.0,699,701,,
Green,142706,,Transmission,Mk10,1,06:48:30 27-Mar-2017,06:49:00 27-Mar-2017,Surface,,,,,29,31,20,10
Green,142706,,Transmission,Mk10,1,06:49:00 27-Mar-2017,06:59:00 27-Mar-2017,Dive,1,Square,2.0,2.0,599,601,,
Green,142706,,Transmission,Mk10,1,06:59:00 27-Mar-2017,06:59:30 27-Mar-2017,Surface,,,,,29,31,20,10
Green,142706,,Transmission,Mk10,1,06:59:30 27-Mar-2017,07:08:40 27-Mar-2017,Dive,1,Square,2.0,2.0,549,551,,
Green,142706,,Transmission,Mk10,1,07:08:40 27-Mar-2017,07:08:50 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,07:08:50 27-Mar-2017,07:18:20 27-Mar-2017,Dive,1,Square,2.0,2.0,569,571,,
Green,142706,,Transmission,Mk10,1,07:18:20 27-Mar-2017,07:18:30 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,17:30:00 27-Mar-2017,20:38:30 27-Mar-2017,Message,10,,,,11300.000000,11320.000000,,
Green,142706,,Transmission,Mk10,1,17:30:00 27-Mar-2017,17:30:10 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,17:30:10 27-Mar-2017,18:18:40 27-Mar-2017,Dive,1,Square,2.5,2.5,2909,2911,,
Green,142706,,Transmission,Mk10,1,18:18:40 27-Mar-2017,18:18:50 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,18:18:50 27-Mar-2017,20:05:50 27-Mar-2017,Dive,1,Square,2.5,2.5,6419,6421,,
Green,142706,,Transmission,Mk10,1,20:05:50 27-Mar-2017,20:06:00 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,20:06:00 27-Mar-2017,20:14:50 27-Mar-2017,Dive,1,Square,2.0,2.0,529,531,,
Green,142706,,Transmission,Mk10,1,20:14:50 27-Mar-2017,20:15:00 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,20:15:00 27-Mar-2017,20:27:40 27-Mar-2017,Dive,1,Square,2.0,2.0,759,761,,
Green,142706,,Transmission,Mk10,1,20:27:40 27-Mar-2017,20:27:50 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,20:27:50 27-Mar-2017,20:38:30 27-Mar-2017,Dive,1,Square,2.0,2.0,639,641,,
Green,142706,,Transmission,Mk10,1,20:39:00 27-Mar-2017,22:03:30 27-Mar-2017,Message,10,,,,5060.000000,5080.000000,,
Green,142706,,Transmission,Mk10,1,20:39:00 27-Mar-2017,20:39:10 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,20:39:10 27-Mar-2017,21:07:50 27-Mar-2017,Dive,1,Square,2.0,2.0,1719,1721,,
Green,142706,,Transmission,Mk10,1,21:07:50 27-Mar-2017,21:08:00 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,21:08:00 27-Mar-2017,21:12:40 27-Mar-2017,Dive,1,Square,2.0,2.0,279,281,,
Green,142706,,Transmission,Mk10,1,21:12:40 27-Mar-2017,21:12:50 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,21:12:50 27-Mar-2017,21:17:00 27-Mar-2017,Dive,1,Square,2.0,2.0,249,251,,
Green,142706,,Transmission,Mk10,1,21:17:00 27-Mar-2017,21:17:10 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,21:17:10 27-Mar-2017,21:24:50 27-Mar-2017,Dive,1,Square,2.0,2.0,459,461,,
Green,142706,,Transmission,Mk10,1,21:24:50 27-Mar-2017,21:25:00 27-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,21:25:00 27-Mar-2017,22:03:30 27-Mar-2017,Dive,1,Square,2.0,2.0,2309,2311,,
Green,142706,,Transmission,Mk10,1,00:57:00 28-Mar-2017,04:30:10 28-Mar-2017,Message,10,,,,12780.000000,12800.000000,,
Green,142706,,Transmission,Mk10,1,00:57:00 28-Mar-2017,00:57:10 28-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,00:57:10 28-Mar-2017,02:06:00 28-Mar-2017,Dive,1,Square,2.5,2.5,4129,4131,,
Green,142706,,Transmission,Mk10,1,02:06:00 28-Mar-2017,02:06:10 28-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,02:06:10 28-Mar-2017,02:12:40 28-Mar-2017,Dive,1,Square,2.0,2.0,389,391,,
Green,142706,,Transmission,Mk10,1,02:12:40 28-Mar-2017,02:12:50 28-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,02:12:50 28-Mar-2017,02:37:10 28-Mar-2017,Dive,1,Square,2.5,2.5,1459,1461,,
Green,142706,,Transmission,Mk10,1,02:37:10 28-Mar-2017,02:37:20 28-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,02:37:20 28-Mar-2017,04:00:40 28-Mar-2017,Dive,1,Square,3.0,3.0,4999,5001,,
Green,142706,,Transmission,Mk10,1,04:00:40 28-Mar-2017,04:00:50 28-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,04:00:50 28-Mar-2017,04:30:10 28-Mar-2017,Dive,1,Square,3.0,3.0,1759,1761,,
Green,142706,,Transmission,Mk10,1,04:30:00 28-Mar-2017,06:08:30 28-Mar-2017,Message,10,,,,5900.000000,5920.000000,,
Green,142706,,Transmission,Mk10,1,04:30:00 28-Mar-2017,04:30:40 28-Mar-2017,Surface,,,,,39,41,21,19
Green,142706,,Transmission,Mk10,1,04:30:40 28-Mar-2017,04:53:10 28-Mar-2017,Dive,1,Square,2.5,2.5,1349,1351,,
Green,142706,,Transmission,Mk10,1,04:53:10 28-Mar-2017,04:53:20 28-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,04:53:20 28-Mar-2017,05:23:40 28-Mar-2017,Dive,1,Square,2.5,2.5,1819,1821,,
Green,142706,,Transmission,Mk10,1,05:23:40 28-Mar-2017,05:24:00 28-Mar-2017,Surface,,,,,19,21,20,0
Green,142706,,Transmission,Mk10,1,05:24:00 28-Mar-2017,05:34:40 28-Mar-2017,Dive,1,Square,2.5,2.5,639,641,,
Green,142706,,Transmission,Mk10,1,05:34:40 28-Mar-2017,05:34:50 28-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,05:34:50 28-Mar-2017,05:56:40 28-Mar-2017,Dive,1,Square,2.5,2.5,1309,1311,,
Green,142706,,Transmission,Mk10,1,05:56:40 28-Mar-2017,05:57:30 28-Mar-2017,Surface,,,,,49,51,31,19
Green,142706,,Transmission,Mk10,1,05:57:30 28-Mar-2017,06:08:30 28-Mar-2017,Dive,1,Square,2.5,2.5,659,661,,
Green,142706,,Transmission,Mk10,1,04:17:00 29-Mar-2017,05:29:40 29-Mar-2017,Message,10,,,,4350.000000,4370.000000,,
Green,142706,,Transmission,Mk10,1,04:17:00 29-Mar-2017,04:29:10 29-Mar-2017,Dive,1,Square,3.0,3.0,729,731,,
Green,142706,,Transmission,Mk10,1,04:29:10 29-Mar-2017,04:29:20 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,04:29:20 29-Mar-2017,04:38:50 29-Mar-2017,Dive,1,Square,2.5,2.5,569,571,,
Green,142706,,Transmission,Mk10,1,04:38:50 29-Mar-2017,04:39:00 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,04:39:00 29-Mar-2017,04:50:50 29-Mar-2017,Dive,1,Square,2.5,2.5,709,711,,
Green,142706,,Transmission,Mk10,1,04:50:50 29-Mar-2017,04:51:00 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,04:51:00 29-Mar-2017,05:02:20 29-Mar-2017,Dive,1,Square,3.0,3.0,679,681,,
Green,142706,,Transmission,Mk10,1,05:02:20 29-Mar-2017,05:02:30 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,05:02:30 29-Mar-2017,05:29:30 29-Mar-2017,Dive,1,Square,2.5,2.5,1619,1621,,
Green,142706,,Transmission,Mk10,1,05:29:30 29-Mar-2017,05:29:40 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,3,05:30:00 29-Mar-2017,07:21:20 29-Mar-2017,Message,10,,,,6670.000000,6690.000000,,
Green,142706,,Transmission,Mk10,3,05:30:00 29-Mar-2017,05:34:50 29-Mar-2017,Dive,1,Square,2.5,2.5,289,291,,
Green,142706,,Transmission,Mk10,3,05:34:50 29-Mar-2017,05:35:00 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,3,05:35:00 29-Mar-2017,06:40:20 29-Mar-2017,Dive,1,Square,3.0,3.0,3919,3921,,
Green,142706,,Transmission,Mk10,3,06:40:20 29-Mar-2017,06:40:30 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,3,06:40:30 29-Mar-2017,06:55:10 29-Mar-2017,Dive,1,Square,2.5,2.5,879,881,,
Green,142706,,Transmission,Mk10,3,06:55:10 29-Mar-2017,06:55:20 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,3,06:55:20 29-Mar-2017,07:11:50 29-Mar-2017,Dive,1,Square,3.0,3.0,989,991,,
Green,142706,,Transmission,Mk10,3,07:11:50 29-Mar-2017,07:12:30 29-Mar-2017,Surface,,,,,39,41,21,19
Green,142706,,Transmission,Mk10,3,07:12:30 29-Mar-2017,07:21:10 29-Mar-2017,Dive,1,Square,2.5,2.5,519,521,,
Green,142706,,Transmission,Mk10,3,07:21:10 29-Mar-2017,07:21:20 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,10:52:00 29-Mar-2017,15:01:30 29-Mar-2017,Message,9,,,,14961.000000,14979.000000,,
Green,142706,,Transmission,Mk10,1,10:52:00 29-Mar-2017,12:04:50 29-Mar-2017,Dive,1,Square,2.5,2.5,4369,4371,,
Green,142706,,Transmission,Mk10,1,12:04:50 29-Mar-2017,12:05:00 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,12:05:00 29-Mar-2017,13:00:40 29-Mar-2017,Dive,1,Square,2.5,2.5,3339,3341,,
Green,142706,,Transmission,Mk10,1,13:00:40 29-Mar-2017,13:00:50 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,13:00:50 29-Mar-2017,13:49:50 29-Mar-2017,Dive,1,Square,3.5,3.5,2939,2941,,
Green,142706,,Transmission,Mk10,1,13:49:50 29-Mar-2017,13:50:00 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,13:50:00 29-Mar-2017,14:39:10 29-Mar-2017,Dive,1,Square,3.0,3.0,2949,2951,,
Green,142706,,Transmission,Mk10,1,14:39:10 29-Mar-2017,14:39:20 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,14:39:20 29-Mar-2017,15:01:30 29-Mar-2017,Dive,1,Square,3.0,3.0,1329,1331,,
Green,142706,,Transmission,Mk10,1,15:01:00 29-Mar-2017,20:01:30 29-Mar-2017,Message,10,,,,18020.000000,18040.000000,,
Green,142706,,Transmission,Mk10,1,15:01:00 29-Mar-2017,15:01:10 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,15:01:10 29-Mar-2017,15:41:10 29-Mar-2017,Dive,1,Square,3.0,3.0,2399,2401,,
Green,142706,,Transmission,Mk10,1,15:41:10 29-Mar-2017,15:41:20 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,15:41:20 29-Mar-2017,15:56:00 29-Mar-2017,Dive,1,Square,3.0,3.0,879,881,,
Green,142706,,Transmission,Mk10,1,15:56:00 29-Mar-2017,15:56:10 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,15:56:10 29-Mar-2017,16:22:40 29-Mar-2017,Dive,1,Square,3.5,3.5,1589,1591,,
Green,142706,,Transmission,Mk10,1,16:22:40 29-Mar-2017,16:22:50 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,16:22:50 29-Mar-2017,16:36:10 29-Mar-2017,Dive,1,Square,2.5,2.5,799,801,,
Green,142706,,Transmission,Mk10,1,16:36:10 29-Mar-2017,16:36:20 29-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,16:36:20 29-Mar-2017,20:01:30 29-Mar-2017,Dive,1,Square,3.0,3.0,12309,12311,,
Green,142706,,Transmission,Mk10,1,00:30:00 30-Mar-2017,02:36:30 30-Mar-2017,Message,10,,,,7580.000000,7600.000000,,
Green,142706,,Transmission,Mk10,1,00:30:00 30-Mar-2017,01:59:00 30-Mar-2017,Dive,1,Square,2.5,2.5,5339,5341,,
Green,142706,,Transmission,Mk10,1,01:59:00 30-Mar-2017,01:59:10 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,01:59:10 30-Mar-2017,02:06:00 30-Mar-2017,Dive,1,Square,2.5,2.5,409,411,,
Green,142706,,Transmission,Mk10,1,02:06:00 30-Mar-2017,02:06:10 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,02:06:10 30-Mar-2017,02:14:20 30-Mar-2017,Dive,1,Square,2.5,2.5,489,491,,
Green,142706,,Transmission,Mk10,1,02:14:20 30-Mar-2017,02:15:30 30-Mar-2017,Surface,,,,,69,71,41,29
Green,142706,,Transmission,Mk10,1,02:15:30 30-Mar-2017,02:25:00 30-Mar-2017,Dive,1,Square,2.0,2.0,569,571,,
Green,142706,,Transmission,Mk10,1,02:25:00 30-Mar-2017,02:25:10 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,02:25:10 30-Mar-2017,02:36:10 30-Mar-2017,Dive,1,Square,2.5,2.5,659,661,,
Green,142706,,Transmission,Mk10,1,02:36:10 30-Mar-2017,02:36:30 30-Mar-2017,Surface,,,,,19,21,20,0
Green,142706,,Transmission,Mk10,2,02:37:00 30-Mar-2017,03:42:20 30-Mar-2017,Message,10,,,,3910.000000,3930.000000,,
Green,142706,,Transmission,Mk10,2,02:37:00 30-Mar-2017,02:46:30 30-Mar-2017,Dive,1,Square,2.5,2.5,569,571,,
Green,142706,,Transmission,Mk10,2,02:46:30 30-Mar-2017,02:46:40 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,2,02:46:40 30-Mar-2017,03:00:50 30-Mar-2017,Dive,1,Square,3.0,3.0,849,851,,
Green,142706,,Transmission,Mk10,2,03:00:50 30-Mar-2017,03:01:20 30-Mar-2017,Surface,,,,,29,31,20,10
Green,142706,,Transmission,Mk10,2,03:01:20 30-Mar-2017,03:08:10 30-Mar-2017,Dive,1,Square,2.5,2.5,409,411,,
Green,142706,,Transmission,Mk10,2,03:08:10 30-Mar-2017,03:08:20 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,2,03:08:20 30-Mar-2017,03:21:50 30-Mar-2017,Dive,1,Square,2.0,2.0,809,811,,
Green,142706,,Transmission,Mk10,2,03:21:50 30-Mar-2017,03:22:30 30-Mar-2017,Surface,,,,,39,41,40,0
Green,142706,,Transmission,Mk10,2,03:22:30 30-Mar-2017,03:42:10 30-Mar-2017,Dive,1,Square,2.5,2.5,1179,1181,,
Green,142706,,Transmission,Mk10,2,03:42:10 30-Mar-2017,03:42:20 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,03:42:00 30-Mar-2017,04:56:40 30-Mar-2017,Message,10,,,,4470.000000,4490.000000,,
Green,142706,,Transmission,Mk10,1,03:42:00 30-Mar-2017,03:53:30 30-Mar-2017,Dive,1,Square,3.0,3.0,689,691,,
Green,142706,,Transmission,Mk10,1,03:53:30 30-Mar-2017,03:53:40 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,03:53:40 30-Mar-2017,04:02:50 30-Mar-2017,Dive,1,Square,2.5,2.5,549,551,,
Green,142706,,Transmission,Mk10,1,04:02:50 30-Mar-2017,04:03:00 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,04:03:00 30-Mar-2017,04:45:10 30-Mar-2017,Dive,1,Square,3.0,3.0,2529,2531,,
Green,142706,,Transmission,Mk10,1,04:45:10 30-Mar-2017,04:45:50 30-Mar-2017,Surface,,,,,39,41,21,19
Green,142706,,Transmission,Mk10,1,04:45:50 30-Mar-2017,04:55:30 30-Mar-2017,Dive,1,Square,3.0,3.0,579,581,,
Green,142706,,Transmission,Mk10,1,04:55:30 30-Mar-2017,04:55:40 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,04:55:40 30-Mar-2017,04:56:30 30-Mar-2017,Dive,1,Square,1.0,1.0,49,51,,
Green,142706,,Transmission,Mk10,1,04:56:30 30-Mar-2017,04:56:40 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,06:09:00 30-Mar-2017,06:57:10 30-Mar-2017,Message,10,,,,2880.000000,2900.000000,,
Green,142706,,Transmission,Mk10,1,06:09:00 30-Mar-2017,06:23:30 30-Mar-2017,Dive,1,Square,3.0,3.0,869,871,,
Green,142706,,Transmission,Mk10,1,06:23:30 30-Mar-2017,06:23:40 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,06:23:40 30-Mar-2017,06:33:50 30-Mar-2017,Dive,1,Square,2.5,2.5,609,611,,
Green,142706,,Transmission,Mk10,1,06:33:50 30-Mar-2017,06:34:00 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,06:34:00 30-Mar-2017,06:45:10 30-Mar-2017,Dive,1,Square,2.5,2.5,669,671,,
Green,142706,,Transmission,Mk10,1,06:45:10 30-Mar-2017,06:46:00 30-Mar-2017,Surface,,,,,49,51,31,19
Green,142706,,Transmission,Mk10,1,06:46:00 30-Mar-2017,06:56:10 30-Mar-2017,Dive,1,Square,2.0,2.0,609,611,,
Green,142706,,Transmission,Mk10,1,06:56:10 30-Mar-2017,06:56:20 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,06:56:20 30-Mar-2017,06:57:00 30-Mar-2017,Dive,1,Square,1.0,1.0,39,41,,
Green,142706,,Transmission,Mk10,1,06:57:00 30-Mar-2017,06:57:10 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,09:45:00 30-Mar-2017,11:15:40 30-Mar-2017,Message,10,,,,5430.000000,5450.000000,,
Green,142706,,Transmission,Mk10,1,09:45:00 30-Mar-2017,10:00:00 30-Mar-2017,Dive,1,Square,2.0,2.0,899,901,,
Green,142706,,Transmission,Mk10,1,10:00:00 30-Mar-2017,10:00:10 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,10:00:10 30-Mar-2017,10:48:00 30-Mar-2017,Dive,1,Square,2.5,2.5,2869,2871,,
Green,142706,,Transmission,Mk10,1,10:48:00 30-Mar-2017,10:48:10 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,10:48:10 30-Mar-2017,11:02:40 30-Mar-2017,Dive,1,Square,2.0,2.0,869,871,,
Green,142706,,Transmission,Mk10,1,11:02:40 30-Mar-2017,11:02:50 30-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,11:02:50 30-Mar-2017,11:03:20 30-Mar-2017,Dive,1,Unknown,1.0,1.0,29,31,,
Green,142706,,Transmission,Mk10,1,11:03:20 30-Mar-2017,11:04:00 30-Mar-2017,Surface,,,,,39,41,31,9
Green,142706,,Transmission,Mk10,1,11:04:00 30-Mar-2017,11:15:20 30-Mar-2017,Dive,1,Square,2.0,2.0,679,681,,
Green,142706,,Transmission,Mk10,1,11:15:20 30-Mar-2017,11:15:40 30-Mar-2017,Surface,,,,,19,21,20,0
Green,142706,,Transmission,Mk10,1,17:31:00 31-Mar-2017,21:09:00 31-Mar-2017,Message,10,,,,13070.000000,13090.000000,,
Green,142706,,Transmission,Mk10,1,17:31:00 31-Mar-2017,17:37:20 31-Mar-2017,Dive,1,Square,2.5,2.5,379,381,,
Green,142706,,Transmission,Mk10,1,17:37:20 31-Mar-2017,17:37:30 31-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,17:37:30 31-Mar-2017,17:58:20 31-Mar-2017,Dive,1,Square,2.5,2.5,1249,1251,,
Green,142706,,Transmission,Mk10,1,17:58:20 31-Mar-2017,17:58:30 31-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,17:58:30 31-Mar-2017,19:06:10 31-Mar-2017,Dive,1,Square,2.5,2.5,4059,4061,,
Green,142706,,Transmission,Mk10,1,19:06:10 31-Mar-2017,19:06:20 31-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,19:06:20 31-Mar-2017,21:05:10 31-Mar-2017,Dive,1,Square,2.5,2.5,7129,7131,,
Green,142706,,Transmission,Mk10,1,21:05:10 31-Mar-2017,21:05:20 31-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,21:05:20 31-Mar-2017,21:08:50 31-Mar-2017,Dive,1,Square,2.0,2.0,209,211,,
Green,142706,,Transmission,Mk10,1,21:08:50 31-Mar-2017,21:09:00 31-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,03:10:00 01-Apr-2017,04:44:00 01-Apr-2017,Message,10,,,,5630.000000,5650.000000,,
Green,142706,,Transmission,Mk10,1,03:10:00 01-Apr-2017,03:20:30 01-Apr-2017,Dive,1,Square,2.0,2.0,629,631,,
Green,142706,,Transmission,Mk10,1,03:20:30 01-Apr-2017,03:20:40 01-Apr-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,03:20:40 01-Apr-2017,03:29:30 01-Apr-2017,Dive,1,Square,2.5,2.5,529,531,,
Green,142706,,Transmission,Mk10,1,03:29:30 01-Apr-2017,03:29:40 01-Apr-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,03:29:40 01-Apr-2017,03:37:20 01-Apr-2017,Dive,1,Square,2.0,2.0,459,461,,
Green,142706,,Transmission,Mk10,1,03:37:20 01-Apr-2017,03:38:10 01-Apr-2017,Surface,,,,,49,51,31,19
Green,142706,,Transmission,Mk10,1,03:38:10 01-Apr-2017,03:41:20 01-Apr-2017,Dive,1,Square,2.0,2.0,189,191,,
