DeployID,Ptt,Instr,Count,Date,Disposition,Code
Julio Grande,195967,Mk10,22,19:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,20:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,21:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,22:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,23:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,00:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,01:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,02:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,03:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,04:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,05:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,06:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,07:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,08:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,09:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,10:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,11:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,12:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,13:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,14:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,15:00:00 09-Feb-2020,neither,2
Julio Grande,195967,Mk10,24,16:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,17:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,18:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,19:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,20:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,21:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,22:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,23:00:00 09-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,00:00:00 10-Feb-2020,neither,2
Julio Grande,195967,Mk10,26,01:00:00 10-Feb-2020,neither,2
Julio Grande,195967,Mk10,26,02:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,03:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,04:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,05:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,06:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,07:00:00 10-Feb-2020,neither,2
Julio Grande,195967,Mk10,26,08:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,09:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,10:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,11:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,12:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,13:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,14:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,15:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,16:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,17:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,18:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,19:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,20:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,21:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,22:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,23:00:00 10-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,00:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,01:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,02:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,03:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,04:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,05:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,06:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,07:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,08:00:00 11-Feb-2020,neither,2
Julio Grande,195967,Mk10,22,09:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,10:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,11:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,12:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,13:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,14:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,15:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,16:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,17:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,18:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,19:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,20:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,21:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,22:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,23:00:00 11-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,00:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,01:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,02:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,03:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,04:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,05:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,06:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,07:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,08:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,09:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,10:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,11:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,12:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,13:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,14:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,15:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,16:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,17:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,18:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,19:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,20:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,21:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,22:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,23:00:00 12-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,00:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,01:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,02:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,03:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,04:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,05:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,06:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,07:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,08:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,09:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,10:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,11:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,12:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,13:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,14:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,15:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,16:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,17:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,18:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,19:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,20:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,21:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,22:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,18,23:00:00 13-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,00:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,01:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,02:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,03:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,04:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,05:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,06:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,07:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,08:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,09:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,10:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,11:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,12:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,13:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,14:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,15:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,16:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,17:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,18:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,19:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,20:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,21:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,22:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,23:00:00 14-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,00:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,01:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,02:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,03:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,04:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,05:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,06:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,07:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,08:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,09:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,10:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,11:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,12:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,13:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,14:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,15:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,16:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,17:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,18:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,19:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,20:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,21:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,22:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,8,23:00:00 15-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,00:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,01:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,02:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,03:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,04:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,05:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,06:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,07:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,08:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,09:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,10:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,11:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,12:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,13:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,14:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,15:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,16:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,17:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,18:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,19:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,20:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,21:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,22:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,6,23:00:00 16-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,00:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,01:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,02:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,03:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,04:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,05:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,06:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,07:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,08:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,09:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,10:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,11:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,12:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,13:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,14:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,15:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,16:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,17:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,18:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,19:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,20:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,21:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,22:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,23:00:00 17-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,00:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,01:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,02:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,03:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,04:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,05:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,06:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,07:00:00 18-Feb-2020,neither,2
Julio Grande,195967,Mk10,4,08:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,09:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,10:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,11:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,12:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,13:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,14:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,15:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,16:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,17:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,18:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,19:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,20:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,21:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,22:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,4,23:00:00 18-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,00:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,01:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,02:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,03:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,04:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,05:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,06:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,07:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,08:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,09:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,10:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,11:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,12:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,13:00:00 19-Feb-2020,neither,2
Julio Grande,195967,Mk10,2,14:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,15:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,16:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,17:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,18:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,19:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,20:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,21:00:00 19-Feb-2020,neither,2
Julio Grande,195967,Mk10,2,22:00:00 19-Feb-2020,deep,1
Julio Grande,195967,Mk10,2,23:00:00 19-Feb-2020,deep,1
